date,Open,Close,High,Low,Volume
2018-10-30,6481.323141667608,6292.6479239344,6481.443589558082,6292.6479239344,6444.612985398681
2018-10-31,6292.6479239344,6331.781807909807,6481.443589558082,6292.6479239344,6424.46757786557
2018-11-01,6331.781807909807,6366.720109554257,6481.323141667608,6292.6479239344,6408.078509293594
2018-11-02,6366.720109554257,6379.972972168429,6481.323141667608,6292.6479239344,6396.904430769541
2018-11-03,6379.972972168429,6425.4415830402095,6481.323141667608,6292.6479239344,6390.70659620877
2018-11-04,6425.4415830402095,6388.1897883073725,6481.323141667608,6292.6479239344,6380.868189511726
2018-11-05,6388.1897883073725,6351.061941056285,6425.4415830402095,6292.6479239344,6362.259446567252
2018-11-06,6351.061941056285,6415.443408541094,6425.4415830402095,6331.781807909807,6379.8016586539225
2018-11-07,6415.443408541094,6474.847290336688,6474.847290336688,6351.061941056285,6400.239584714905
2018-11-08,6474.847290336688,6574.801180290013,6574.801180290013,6351.061941056285,6429.96545196287
2018-11-09,6574.801180290013,6490.454730761757,6574.801180290013,6351.061941056285,6445.748560333346
2018-11-10,6490.454730761757,6413.78203857173,6574.801180290013,6351.061941056285,6444.082911123563
2018-11-11,6413.78203857173,6429.898792074219,6574.801180290013,6351.061941056285,6450.041340233112
2018-11-12,6429.898792074219,6434.2845969255495,6574.801180290013,6413.78203857173,6461.930291071579
2018-11-13,6434.2845969255495,6411.353436205148,6574.801180290013,6411.353436205148,6461.3460093093
2018-11-14,6411.353436205148,6394.289276264062,6574.801180290013,6394.289276264062,6449.837721584639
2018-11-15,6394.289276264062,5788.612494046974,6490.454730761757,5788.612494046974,6337.5250521213475
2018-11-16,5788.612494046974,5686.541131058274,6434.2845969255495,5686.541131058274,6222.680252163708
2018-11-17,5686.541131058274,5609.956182334204,6434.2845969255495,5609.956182334204,6107.847986986919
2018-11-18,5609.956182334204,5599.1915956893035,6434.2845969255495,5599.1915956893035,5989.175530360502
2018-11-19,5599.1915956893035,5638.861481452398,6411.353436205148,5599.1915956893035,5875.54365672148
2018-11-20,5638.861481452398,4889.197859239111,6394.289276264062,4889.197859239111,5658.092860012047
2018-11-21,4889.197859239111,4450.711454417822,5788.612494046974,4450.711454417822,5380.438885462584
2018-11-22,4450.711454417822,4613.44841218385,5686.541131058274,4450.711454417822,5212.558302339281
2018-11-23,4613.44841218385,4307.388731717267,5638.861481452398,4307.388731717267,5015.536531004851
2018-11-24,4307.388731717267,4376.904946801552,5638.861481452398,4307.388731717267,4839.386354500187
2018-11-25,4376.904946801552,3895.8368129589876,5638.861481452398,3895.8368129589876,4596.049956967284
2018-11-26,3895.8368129589876,4039.836551137432,4889.197859239111,3895.8368129589876,4367.617824065146
2018-11-27,4039.836551137432,3811.9235292664935,4613.44841218385,3811.9235292664935,4213.721491211914
2018-11-28,3811.9235292664935,3832.92451590069,4613.44841218385,3811.9235292664935,4125.466214280896
2018-11-29,3832.92451590069,4267.243628990657,4376.904946801552,3811.9235292664935,4076.0083881104397
2018-11-30,4267.243628990657,4279.475592548712,4376.904946801552,3811.9235292664935,4072.020796800646
2018-12-01,4279.475592548712,4009.6895798259993,4279.475592548712,3811.9235292664935,4019.5614586612814
2018-12-02,4009.6895798259993,4189.573822999859,4279.475592548712,3811.9235292664935,4061.5238886671204
2018-12-03,4189.573822999859,4124.593548643215,4279.475592548712,3811.9235292664935,4073.632031167947
2018-12-04,4124.593548643215,3878.8392347832714,4279.475592548712,3832.92451590069,4083.1914176703435
2018-12-05,3878.8392347832714,3943.6928120656007,4279.475592548712,3878.8392347832714,4099.015459979617
2018-12-06,3943.6928120656007,3751.691966395661,4279.475592548712,3751.691966395661,4025.365222466045
2018-12-07,3751.691966395661,3466.763863771732,4189.573822999859,3466.763863771732,3909.2635469264765
2018-12-08,3466.763863771732,3408.5236170431267,4189.573822999859,3408.5236170431267,3823.3826951003516
2018-12-09,3408.5236170431267,3424.7058606626006,4124.593548643215,3408.5236170431267,3714.115843337887
2018-12-10,3424.7058606626006,3550.546433896889,3943.6928120656007,3408.5236170431267,3632.1091126598403
2018-12-11,3550.546433896889,3433.8084404312785,3943.6928120656007,3408.5236170431267,3568.53328489527
2018-12-12,3433.8084404312785,3378.808778413106,3751.691966395661,3378.808778413106,3487.835565802056
2018-12-13,3378.808778413106,3438.1000735289817,3550.546433896889,3378.808778413106,3443.0367239639595
2018-12-14,3438.1000735289817,3294.636156545267,3550.546433896889,3294.636156545267,3418.4470515030357
2018-12-15,3294.636156545267,3216.6271499079407,3550.546433896889,3216.6271499079407,3391.0332704837238
2018-12-16,3216.6271499079407,3221.9762037129963,3550.546433896889,3216.6271499079407,3362.0718909194943
2018-12-17,3221.9762037129963,3217.0468349697426,3438.1000735289817,3216.6271499079407,3314.429091072759
2018-12-18,3217.0468349697426,3506.2170132794818,3506.2170132794818,3216.6271499079407,3324.7731729082166
2018-12-19,3506.2170132794818,3655.775045729801,3655.775045729801,3216.6271499079407,3364.339782524887
2018-12-20,3655.775045729801,3687.750553192723,3687.750553192723,3216.6271499079407,3400.0041367625645
2018-12-21,3687.750553192723,4065.097238010126,4065.097238010126,3216.6271499079407,3510.0700055432585
2018-12-22,4065.097238010126,3846.2274979885774,4065.097238010126,3217.0468349697426,3600.0129124119208
2018-12-23,3846.2274979885774,3960.567773408038,4065.097238010126,3217.0468349697426,3705.525993796927
2018-12-24,3960.567773408038,3941.617740158326,4065.097238010126,3506.2170132794818,3809.0361231095817
2018-12-25,3941.617740158326,4021.990255345401,4065.097238010126,3655.775045729801,3882.7180148332845
2018-12-26,4021.990255345401,3759.1784268965694,4065.097238010126,3687.750553192723,3897.4899264285373
2018-12-27,3759.1784268965694,3781.613081593353,4065.097238010126,3759.1784268965694,3910.8988590571985
2018-12-28,3781.613081593353,3587.703880138819,4021.990255345401,3587.703880138819,3842.6998079327263
2018-12-29,3587.703880138819,3854.4210969825917,4021.990255345401,3587.703880138819,3843.870322074729
2018-12-30,3854.4210969825917,3778.193939889601,4021.990255345401,3587.703880138819,3817.8169172863804
2018-12-31,3778.193939889601,3809.7282286410905,4021.990255345401,3587.703880138819,3798.975558498204
2019-01-01,3809.7282286410905,3692.5315655246986,3854.4210969825917,3587.703880138819,3751.9100313809604
2019-01-02,3692.5315655246986,3794.2642537397164,3854.4210969825917,3587.703880138819,3756.9222923585526
2019-01-03,3794.2642537397164,3872.1721842228935,3872.1721842228935,3587.703880138819,3769.8593070199163
2019-01-04,3872.1721842228935,3776.525807694106,3872.1721842228935,3692.5315655246986,3796.8338680992424
2019-01-05,3776.525807694106,3815.268079882635,3872.1721842228935,3692.5315655246986,3791.240579942106
2019-01-06,3815.268079882635,3787.3078571242845,3872.1721842228935,3692.5315655246986,3792.5425681184893
2019-01-07,3787.3078571242845,4013.5200912973864,4013.5200912973864,3692.5315655246986,3821.6556913551026
2019-01-08,4013.5200912973864,3989.6687175387638,4013.5200912973864,3776.525807694106,3864.103855928541
2019-01-09,3989.6687175387638,3973.5912546157865,4013.5200912973864,3776.525807694106,3889.7219989108366
2019-01-10,3973.5912546157865,3982.2259127624075,4013.5200912973864,3776.525807694106,3905.4439601307668
2019-01-11,3982.2259127624075,3623.8477291056797,4013.5200912973864,3623.8477291056797,3883.6328060467063
2019-01-12,3623.8477291056797,3632.849306434781,4013.5200912973864,3623.8477291056797,3857.5729812684413
2019-01-13,3632.849306434781,3598.4363465618803,4013.5200912973864,3598.4363465618803,3830.591336902384
2019-01-14,3598.4363465618803,3495.832311307438,3989.6687175387638,3495.832311307438,3756.6359397609626
2019-01-15,3495.832311307438,3648.04828565649,3982.2259127624075,3495.832311307438,3707.833020920637
2019-01-16,3648.04828565649,3567.801243199206,3982.2259127624075,3495.832311307438,3649.863019289697
2019-01-17,3567.801243199206,3597.6473233295915,3648.04828565649,3495.832311307438,3594.923220799295
2019-01-18,3597.6473233295915,3620.9812811457246,3648.04828565649,3495.832311307438,3594.5137282335877
2019-01-19,3620.9812811457246,3597.7932517701506,3648.04828565649,3495.832311307438,3589.505720424354
2019-01-20,3597.7932517701506,3674.587270857304,3674.587270857304,3495.832311307438,3600.3844238951287
2019-01-21,3674.587270857304,3539.167531041029,3674.587270857304,3539.167531041029,3606.575169571356
2019-01-22,3539.167531041029,3531.004182799933,3674.587270857304,3531.004182799933,3589.8545834489914
2019-01-23,3531.004182799933,3571.2669080928695,3674.587270857304,3531.004182799933,3590.349678433801
2019-01-24,3571.2669080928695,3555.7000025226243,3674.587270857304,3531.004182799933,3584.357204032805
2019-01-25,3555.7000025226243,3565.6420046170365,3674.587270857304,3531.004182799933,3576.4515931001347
2019-01-26,3565.6420046170365,3564.822417111422,3674.587270857304,3531.004182799933,3571.741473863174
2019-01-27,3564.822417111422,3563.614563419144,3571.2669080928695,3531.004182799933,3555.888229943437
2019-01-28,3563.614563419144,3553.121681129778,3571.2669080928695,3531.004182799933,3557.881679956115
2019-01-29,3553.121681129778,3432.215668301249,3571.2669080928695,3432.215668301249,3543.769035027732
2019-01-30,3432.215668301249,3413.3754832497975,3565.6420046170365,3413.3754832497975,3521.2131171930073
2019-01-31,3413.3754832497975,3457.8826491759864,3565.6420046170365,3413.3754832497975,3507.2392095720593
2019-02-01,3457.8826491759864,3431.943637864456,3564.822417111422,3413.3754832497975,3488.139442893119
2019-02-02,3431.943637864456,3464.490147562154,3563.614563419144,3413.3754832497975,3473.806261528938
2019-02-03,3464.490147562154,3486.581616258029,3553.121681129778,3413.3754832497975,3462.8015547916357
2019-02-04,3486.581616258029,3454.025843825187,3486.581616258029,3413.3754832497975,3448.6450066052653
2019-02-05,3454.025843825187,3464.003508861087,3486.581616258029,3413.3754832497975,3453.1861266852425
2019-02-06,3464.003508861087,3469.8946770792636,3486.581616258029,3431.943637864456,3461.260297232309
2019-02-07,3469.8946770792636,3405.836861256719,3486.581616258029,3405.836861256719,3453.825184672414
2019-02-08,3405.836861256719,3394.0146529587223,3486.581616258029,3394.0146529587223,3448.406758257309
2019-02-09,3394.0146529587223,3664.2821026589836,3664.2821026589836,3394.0146529587223,3476.948466128284
2019-02-10,3664.2821026589836,3667.4082642899566,3667.4082642899566,3394.0146529587223,3502.7808444185603
2019-02-11,3667.4082642899566,3675.6916291247258,3675.6916291247258,3394.0146529587223,3534.447385175637
2019-02-12,3675.6916291247258,3631.444539729949,3675.6916291247258,3394.0146529587223,3558.3675324426176
2019-02-13,3631.444539729949,3633.9650467461183,3675.6916291247258,3394.0146529587223,3581.8061566807396
2019-02-14,3633.9650467461183,3610.0622730634022,3675.6916291247258,3394.0146529587223,3610.9812155102654
2019-02-15,3610.0622730634022,3589.661829626318,3675.6916291247258,3589.661829626318,3638.930812177065
2019-02-16,3589.661829626318,3601.2291913968643,3675.6916291247258,3589.661829626318,3629.923253425333
2019-02-17,3601.2291913968643,3622.5916530750715,3675.6916291247258,3589.661829626318,3623.5208803946357
2019-02-18,3622.5916530750715,3665.075530800723,3665.075530800723,3589.661829626318,3622.004294919778
2019-02-19,3665.075530800723,3886.5202004751386,3886.5202004751386,3589.661829626318,3658.4436750262334
2019-02-20,3886.5202004751386,3915.0099712770552,3915.0099712770552,3589.661829626318,3698.5929499592244
2019-02-21,3915.0099712770552,3976.808906528991,3976.808906528991,3589.661829626318,3750.9853261685944
2019-02-22,3976.808906528991,3934.813593894817,3976.808906528991,3601.2291913968643,3800.292721064094
2019-02-23,3934.813593894817,3973.6413227746357,3976.808906528991,3622.5916530750715,3853.494454118062
2019-02-24,3973.6413227746357,4115.3379267876635,4115.3379267876635,3665.075530800723,3923.886778934146
2019-02-25,4115.3379267876635,3742.868946700387,4115.3379267876635,3742.868946700387,3935.0001240626693
2019-02-26,3742.868946700387,3824.683504217102,4115.3379267876635,3742.868946700387,3926.1663103115216
2019-02-27,3824.683504217102,3809.209774682024,4115.3379267876635,3742.868946700387,3911.0519965122317
2019-02-28,3809.209774682024,3813.377891881294,4115.3379267876635,3742.868946700387,3887.704708705417
2019-03-01,3813.377891881294,3815.6076075249844,4115.3379267876635,3742.868946700387,3870.6752820811557
2019-03-02,3815.6076075249844,3815.753939922755,4115.3379267876635,3742.868946700387,3848.119941673744
2019-03-03,3815.753939922755,3819.645730582585,3824.683504217102,3742.868946700387,3805.878199358733
2019-03-04,3819.645730582585,3806.9542737979564,3824.683504217102,3806.9542737979564,3815.033246086957
2019-03-05,3806.9542737979564,3712.812457297799,3819.645730582585,3712.812457297799,3799.051667955628
2019-03-06,3712.812457297799,3852.461665785486,3852.461665785486,3712.812457297799,3805.2305095418374
2019-03-07,3852.461665785486,3860.510762380684,3860.510762380684,3712.812457297799,3811.9637767560353
2019-03-08,3860.510762380684,3871.637247965991,3871.637247965991,3712.812457297799,3819.9680111047505
2019-03-09,3871.637247965991,3861.879307396147,3871.637247965991,3712.812457297799,3826.5573493152356
2019-03-10,3861.879307396147,3941.600873271771,3941.600873271771,3712.812457297799,3843.9795125565474
2019-03-11,3941.600873271771,3923.559788806432,3941.600873271771,3712.812457297799,3860.637443272044
2019-03-12,3923.559788806432,3860.3592300287123,3941.600873271771,3852.461665785486,3881.715553662175
2019-03-13,3860.3592300287123,3876.480852754649,3941.600873271771,3860.3592300287123,3885.1468660863407
2019-03-14,3876.480852754649,3865.817782663389,3941.600873271771,3860.3592300287123,3885.9050118410128
2019-03-15,3865.817782663389,3876.6987080329527,3941.600873271771,3860.3592300287123,3886.6280775648643
2019-03-16,3876.6987080329527,3925.460579704576,3941.600873271771,3860.3592300287123,3895.7111164660687
2019-03-17,3925.460579704576,4007.709463818873,4007.709463818873,3860.3592300287123,3905.1552008299404
2019-03-18,4007.709463818873,3980.9901047320204,4007.709463818873,3860.3592300287123,3913.3595316764527
2019-03-19,3980.9901047320204,3986.7068940461468,4007.709463818873,3865.817782663389,3931.409197964658
2019-03-20,3986.7068940461468,4013.5769693454813,4013.5769693454813,3865.817782663389,3950.994357477634
2019-03-21,4013.5769693454813,4045.57263350974,4045.57263350974,3876.6987080329527,3976.673621884256
2019-03-22,4045.57263350974,3983.317781297362,4045.57263350974,3925.460579704576,3991.9049180648863
2019-03-23,3983.317781297362,3989.1584912154526,4045.57263350974,3980.9901047320204,4001.0046197092965
2019-03-24,3989.1584912154526,4008.945386314754,4045.57263350974,3980.9901047320204,4001.181180065851
2019-03-25,4008.945386314754,3993.394900459549,4045.57263350974,3983.317781297362,4002.953293741212
2019-03-26,3993.394900459549,3927.577296521434,4045.57263350974,3927.577296521434,3994.5062083805387
2019-03-27,3927.577296521434,3938.659743156943,4045.57263350974,3927.577296521434,3983.803747496462
2019-03-28,3938.659743156943,4036.1609179207603,4036.1609179207603,3927.577296521434,3982.4592166980365
2019-03-29,4036.1609179207603,4028.3913011796208,4036.1609179207603,3927.577296521434,3988.8982909669307
2019-03-30,4028.3913011796208,4103.322859513963,4103.322859513963,3927.577296521434,4005.207486438146
2019-03-31,4103.322859513963,4103.856421333923,4103.856421333923,3927.577296521434,4018.766205726599
2019-04-01,4103.856421333923,4103.521738549332,4103.856421333923,3927.577296521434,4034.498611167997
2019-04-02,4103.521738549332,4146.321927706636,4146.321927706636,3938.659743156943,4065.747844194454
2019-04-03,4146.321927706636,4862.230427766917,4862.230427766917,4028.3913011796208,4197.686513424451
2019-04-04,4862.230427766917,4955.831824018296,4955.831824018296,4028.3913011796208,4329.068071438384
2019-04-05,4955.831824018296,4899.021553783287,4955.831824018296,4103.322859513963,4453.443821810337
2019-04-06,4899.021553783287,5014.955826888765,5014.955826888765,4103.521738549332,4583.67710286388
2019-04-07,5014.955826888765,5041.869075888309,5041.869075888309,4103.521738549332,4717.678910657363
2019-04-08,5041.869075888309,5176.97788362072,5176.97788362072,4146.321927706636,4871.029788524705
2019-04-09,5176.97788362072,5266.89477647303,5266.89477647303,4862.230427766917,5031.111624062761
2019-04-10,5266.89477647303,5172.1752647597095,5266.89477647303,4899.021553783287,5075.389457918874
2019-04-11,5172.1752647597095,5308.905683164441,5308.905683164441,4899.021553783287,5125.828580654038
2019-04-12,5308.905683164441,5047.79316241402,5308.905683164441,5014.955826888765,5147.081667601285
2019-04-13,5047.79316241402,5082.46515242293,5308.905683164441,5041.869075888309,5156.725856963308
2019-04-14,5082.46515242293,5072.987191337883,5308.905683164441,5047.79316241402,5161.171302027534
2019-04-15,5072.987191337883,5149.314492798127,5308.905683164441,5047.79316241402,5157.219389052878
2019-04-16,5149.314492798127,5039.881017404402,5308.905683164441,5039.881017404402,5124.788852043073
2019-04-17,5039.881017404402,5213.598376962082,5308.905683164441,5039.881017404402,5130.7064395005555
2019-04-18,5213.598376962082,5218.957150384528,5218.957150384528,5039.881017404402,5117.856649103424
2019-04-19,5218.957150384528,5274.767013336503,5274.767013336503,5039.881017404402,5150.281484949493
2019-04-20,5274.767013336503,5280.354444383007,5280.354444383007,5039.881017404402,5178.551383800933
2019-04-21,5280.354444383007,5307.689183437135,5307.689183437135,5039.881017404402,5212.080239815112
2019-04-22,5307.689183437135,5311.164840299274,5311.164840299274,5039.881017404402,5235.201718029562
2019-04-23,5311.164840299274,5380.935789575588,5380.935789575588,5213.598376962082,5283.923828339731
2019-04-24,5380.935789575588,5557.9257276108365,5557.9257276108365,5218.957150384528,5333.113449860982
2019-04-25,5557.9257276108365,5452.101753394462,5557.9257276108365,5274.767013336503,5366.4198217195435
2019-04-26,5452.101753394462,5203.088598730703,5557.9257276108365,5203.088598730703,5356.180048204429
2019-04-27,5203.088598730703,5295.847320048228,5557.9257276108365,5203.088598730703,5358.393316156604
2019-04-28,5295.847320048228,5256.977802474059,5557.9257276108365,5203.088598730703,5351.148833161879
2019-04-29,5256.977802474059,5257.803249232503,5557.9257276108365,5203.088598730703,5343.525748723769
2019-04-30,5257.803249232503,5199.755008563461,5557.9257276108365,5199.755008563461,5317.642780007751
2019-05-01,5199.755008563461,5292.803974562054,5452.101753394462,5199.755008563461,5279.768243857924
2019-05-02,5292.803974562054,5354.5868001739655,5354.5868001739655,5199.755008563461,5265.837536254997
2019-05-03,5354.5868001739655,5450.706620486424,5450.706620486424,5199.755008563461,5301.2115393629565
2019-05-04,5450.706620486424,5731.493099606555,5731.493099606555,5199.755008563461,5363.446650728431
2019-05-05,5731.493099606555,5803.943309048437,5803.943309048437,5199.755008563461,5441.584580239057
2019-05-06,5803.943309048437,5749.323780460327,5803.943309048437,5199.755008563461,5511.801798985888
2019-05-07,5749.323780460327,5715.7571359661015,5803.943309048437,5292.803974562054,5585.5163886148375
2019-05-08,5715.7571359661015,5841.053771273751,5841.053771273751,5354.5868001739655,5663.83778814508
2019-05-09,5841.053771273751,5957.856732858399,5957.856732858399,5450.706620486424,5750.019207099999
2019-05-10,5957.856732858399,6168.268996398258,6168.268996398258,5715.7571359661015,5852.5281179445465
2019-05-11,6168.268996398258,6370.233758607852,6370.233758607852,5715.7571359661015,5943.77678351616
2019-05-12,6370.233758607852,7258.261280655222,7258.261280655222,5715.7571359661015,6151.5364937457025
2019-05-13,7258.261280655222,6953.75138858638,7258.261280655222,5715.7571359661015,6323.597580620853
2019-05-14,6953.75138858638,7805.98164948938,7805.98164948938,5841.053771273751,6622.201082552749
2019-05-15,7805.98164948938,7990.055553534356,7990.055553534356,5957.856732858399,6929.2013371614075
2019-05-16,7990.055553534356,8192.223138952013,8192.223138952013,6168.268996398258,7248.396538031922
2019-05-17,8192.223138952013,7875.913199526066,8192.223138952013,6370.233758607852,7492.345709907325
2019-05-18,7875.913199526066,7343.371457162994,8192.223138952013,6953.75138858638,7631.365381129487
2019-05-19,7343.371457162994,7300.655158341227,8192.223138952013,6953.75138858638,7637.421649370344
2019-05-20,7300.655158341227,8168.730689783752,8192.223138952013,7300.655158341227,7810.99012096997
2019-05-21,8168.730689783752,7976.851712899625,8192.223138952013,7300.655158341227,7835.400130028576
2019-05-22,7976.851712899625,7958.365526075088,8192.223138952013,7300.655158341227,7830.872983248681
2019-05-23,7958.365526075088,7665.79685383355,8168.730689783752,7300.655158341227,7755.669228231758
2019-05-24,7665.79685383355,7861.812792465447,8168.730689783752,7300.655158341227,7753.654884365955
2019-05-25,7861.812792465447,7977.244882467973,8168.730689783752,7300.655158341227,7844.208230838094
2019-05-26,7977.244882467973,8037.627431860584,8168.730689783752,7665.79685383355,7949.489984198003
2019-05-27,8037.627431860584,8631.080577844017,8631.080577844017,7665.79685383355,8015.539968206612
2019-05-28,8631.080577844017,8816.03391493351,8816.03391493351,7665.79685383355,8135.423139925739
2019-05-29,8816.03391493351,8726.978110456395,8816.03391493351,7665.79685383355,8245.224937694496
2019-05-30,8726.978110456395,8650.677405968292,8816.03391493351,7861.812792465447,8385.922159428032
2019-05-31,8650.677405968292,8310.891063057417,8816.03391493351,7977.244882467973,8450.076198084027
2019-06-01,8310.891063057417,8575.646353354166,8816.03391493351,8037.627431860584,8535.56212249634
2019-06-02,8575.646353354166,8554.261728092017,8816.03391493351,8310.891063057417,8609.367021957974
2019-06-03,8554.261728092017,8743.705469134235,8816.03391493351,8310.891063057417,8625.456292142291
2019-06-04,8743.705469134235,8173.632761796738,8743.705469134235,8173.632761796738,8533.684698837036
2019-06-05,8173.632761796738,7683.636261419786,8743.705469134235,7683.636261419786,8384.635863260379
2019-06-06,7683.636261419786,7812.44885473215,8743.705469134235,7683.636261419786,8264.8889273695
2019-06-07,7812.44885473215,7821.123897094859,8743.705469134235,7683.636261419786,8194.922189374849
2019-06-08,7821.123897094859,8036.108159122215,8743.705469134235,7683.636261419786,8117.845304484571
2019-06-09,8036.108159122215,7942.539284064289,8743.705469134235,7683.636261419786,8030.456383909182
2019-06-10,7942.539284064289,7668.029627860183,8173.632761796738,7668.029627860183,7876.788406584317
2019-06-11,7668.029627860183,8002.729982894047,8036.108159122215,7668.029627860183,7852.373723883932
2019-06-12,8002.729982894047,7897.975476598364,8036.108159122215,7668.029627860183,7882.993611766587
2019-06-13,7897.975476598364,8145.05909812096,8145.05909812096,7668.029627860183,7930.5093608221305
2019-06-14,8145.05909812096,8227.625725590904,8227.625725590904,7668.029627860183,7988.58105060728
2019-06-15,8227.625725590904,8671.505388660793,8671.505388660793,7668.029627860183,8079.352083398505
2019-06-16,8671.505388660793,8818.609506932296,8818.609506932296,7668.029627860183,8204.50497237965
2019-06-17,8818.609506932296,8978.77258780693,8978.77258780693,7897.975476598364,8391.753966657756
2019-06-18,8978.77258780693,9312.868294808708,9312.868294808708,7897.975476598364,8578.916582645566
2019-06-19,9312.868294808708,9094.021746079217,9312.868294808708,8145.05909812096,8749.780335428544
2019-06-20,9094.021746079217,9285.928674251472,9312.868294808708,8227.625725590904,8912.76170344719
2019-06-21,9285.928674251472,9548.31456526146,9548.31456526146,8671.505388660793,9101.43153768584
2019-06-22,9548.31456526146,10118.359455626854,10118.359455626854,8818.609506932296,9308.124975823848
2019-06-23,10118.359455626854,10704.922148115673,10704.922148115673,8978.77258780693,9577.598210278617
2019-06-24,10704.922148115673,10846.12509964766,10846.12509964766,9094.021746079217,9844.362854827292
2019-06-25,10846.12509964766,11045.550419814825,11045.550419814825,9094.021746079217,10091.888872685307
2019-06-26,11045.550419814825,11808.419904075861,11808.419904075861,9285.928674251472,10479.660038113401
2019-06-27,11808.419904075861,12996.124342788677,12996.124342788677,9548.31456526146,11009.687990761575
2019-06-28,12996.124342788677,11178.682998186501,12996.124342788677,10118.359455626854,11242.597766893723
2019-06-29,11178.682998186501,12352.19686591269,12996.124342788677,10704.922148115673,11561.717396934557
2019-06-30,12352.19686591269,11972.555667220913,12996.124342788677,10846.12509964766,11742.807899663874
2019-07-01,11972.555667220913,10888.097181679726,12996.124342788677,10888.097181679726,11748.803911382744
2019-07-02,10888.097181679726,10639.046292232071,12996.124342788677,10639.046292232071,11690.731893156635
2019-07-03,10639.046292232071,10822.764178376405,12996.124342788677,10639.046292232071,11549.923932342426
2019-07-04,10822.764178376405,11975.637393818817,12352.19686591269,10639.046292232071,11404.140082489588
2019-07-05,11975.637393818817,11229.60561912491,12352.19686591269,10639.046292232071,11411.414742623647
2019-07-06,11229.60561912491,10987.248856214646,11975.637393818817,10639.046292232071,11216.42216980964
2019-07-07,10987.248856214646,11279.476377672418,11975.637393818817,10639.046292232071,11117.410842731286
2019-07-08,11279.476377672418,11436.430746923896,11975.637393818817,10639.046292232071,11195.74420919474
2019-07-09,11436.430746923896,12260.28269787262,12260.28269787262,10822.764178376405,11427.349410000532
2019-07-10,12260.28269787262,12544.167261709219,12544.167261709219,10987.248856214646,11673.264136190932
2019-07-11,12544.167261709219,12166.398288868606,12544.167261709219,10987.248856214646,11700.515692626617
2019-07-12,12166.398288868606,11385.060490564521,12544.167261709219,10987.248856214646,11722.723531403704
2019-07-13,11385.060490564521,11804.562793905448,12544.167261709219,11279.476377672418,11839.482665359534
2019-07-14,11804.562793905448,11418.511855491488,12544.167261709219,11385.060490564521,11859.344876476544
2019-07-15,11418.511855491488,10285.461109066944,12544.167261709219,10285.461109066944,11694.920642496978
2019-07-16,10285.461109066944,10911.345158309634,12544.167261709219,10285.461109066944,11502.215279702266
2019-07-17,10911.345158309634,9538.827124243868,12166.398288868606,9538.827124243868,11072.880974350073
2019-07-18,9538.827124243868,9657.303101319074,11804.562793905448,9538.827124243868,10714.43880470014
2019-07-19,9657.303101319074,10636.155728360647,11804.562793905448,9538.827124243868,10607.452410099588
2019-07-20,10636.155728360647,10536.565849576118,11418.511855491488,9538.827124243868,10426.309989481111
2019-07-21,10536.565849576118,10774.281137633849,10911.345158309634,9538.827124243868,10334.277029787161
2019-07-22,10774.281137633849,10607.463560702123,10911.345158309634,9538.827124243868,10380.27738002076
2019-07-23,10607.463560702123,10343.318139598357,10774.281137633849,9538.827124243868,10299.130663062006
2019-07-24,10343.318139598357,9936.380762347033,10774.281137633849,9657.303101319074,10355.924039933887
2019-07-25,9936.380762347033,9799.306312967936,10774.281137633849,9799.306312967936,10376.210213026581
2019-07-26,9799.306312967936,9878.23193291115,10774.281137633849,9799.306312967936,10267.935385105224
2019-07-27,9878.23193291115,9845.999447078504,10774.281137633849,9799.306312967936,10169.28304189128
2019-07-28,9845.999447078504,9447.678401413306,10607.463560702123,9447.678401413306,9979.768365288344
2019-07-29,9447.678401413306,9534.755426833233,10343.318139598357,9447.678401413306,9826.524346164219
2019-07-30,9534.755426833233,9510.593552181648,9936.380762347033,9447.678401413306,9707.563690818974
2019-07-31,9510.593552181648,9568.437452164315,9878.23193291115,9447.678401413306,9655.00036079287
2019-08-01,9568.437452164315,10062.996285663326,10062.996285663326,9447.678401413306,9692.670356892211
2019-08-02,10062.996285663326,10361.312000080692,10361.312000080692,9447.678401413306,9761.68179505929
2019-08-03,10361.312000080692,10529.171907427639,10529.171907427639,9447.678401413306,9859.277860823451
2019-08-04,10529.171907427639,10791.200523159,10791.200523159,9510.593552181648,10051.20959250141
2019-08-05,10791.200523159,10951.593834840049,10951.593834840049,9510.593552181648,10253.615079359524
2019-08-06,10951.593834840049,11818.525531066103,11818.525531066103,9568.437452164315,10583.319647771588
2019-08-07,11818.525531066103,11510.164154730011,11818.525531066103,10062.996285663326,10860.709176709546
2019-08-08,11510.164154730011,11970.657556451994,11970.657556451994,10361.312000080692,11133.23221539364
2019-08-09,11970.657556451994,12024.331570998236,12024.331570998236,10529.171907427639,11370.806439810432
2019-08-10,12024.331570998236,11852.561606995518,12024.331570998236,10791.200523159,11559.862111177272
2019-08-11,11852.561606995518,11327.842642233223,12024.331570998236,10951.593834840049,11636.525271045019
2019-08-12,11327.842642233223,11549.998354322472,12024.331570998236,11327.842642233223,11722.011630971081
2019-08-13,11549.998354322472,11381.241355678554,12024.331570998236,11327.842642233223,11659.542463058573
2019-08-14,11381.241355678554,10903.6549918801,12024.331570998236,10903.6549918801,11572.898296937157
2019-08-15,10903.6549918801,10016.217389275296,12024.331570998236,10016.217389275296,11293.692558769058
