date,Open,Close,High,Low,Volume,timestamp
2018-10-02,6626.037956098487,6598.841259755177,6704.704245729721,6441.311544542553,6582.075771630451,1538438400
2018-10-03,6598.841259755177,6524.60769791521,6704.704245729721,6462.795635292239,6593.97522211226,1538524800
2018-10-04,6524.60769791521,6499.262379115219,6704.704245729721,6499.262379115219,6599.184756944114,1538611200
2018-10-05,6499.262379115219,6578.701809284849,6634.765964572905,6499.262379115219,6581.18440888056,1538697600
2018-10-06,6578.701809284849,6621.189363919919,6626.037956098487,6499.262379115219,6579.244894501562,1538784000
2018-10-07,6621.189363919919,6589.124681678888,6626.037956098487,6499.262379115219,6576.82359253825,1538870400
2018-10-08,6589.124681678888,6584.832153052514,6621.189363919919,6499.262379115219,6570.937049245968,1538956800
2018-10-09,6584.832153052514,6653.089450830426,6653.089450830426,6499.262379115219,6578.686790828147,1539043200
2018-10-10,6653.089450830426,6633.745729917172,6653.089450830426,6499.262379115219,6594.277938256999,1539129600
2018-10-11,6633.745729917172,6582.455082387102,6653.089450830426,6578.701809284849,6606.162610152982,1539216000
2018-10-12,6582.455082387102,6234.367641454442,6653.089450830426,6234.367641454442,6556.972014748638,1539302400
2018-10-13,6234.367641454442,6285.592982799844,6653.089450830426,6234.367641454442,6509.029674588627,1539388800
2018-10-14,6285.592982799844,6314.883384422573,6653.089450830426,6234.367641454442,6469.852346409153,1539475200
2018-10-15,6314.883384422573,6328.554760034424,6653.089450830426,6234.367641454442,6433.241290263711,1539561600
2018-10-16,6328.554760034424,6659.87550840943,6659.87550840943,6234.367641454442,6434.210727060713,1539648000
2018-10-17,6659.87550840943,6635.125667516839,6659.87550840943,6234.367641454442,6434.407861003522,1539734400
2018-10-18,6635.125667516839,6635.741832487943,6659.87550840943,6234.367641454442,6442.020253875072,1539820800
2018-10-19,6635.741832487943,6517.511087710534,6659.87550840943,6285.592982799844,6482.469317625941,1539907200
2018-10-20,6517.511087710534,6483.827769471798,6659.87550840943,6314.883384422573,6510.788572864792,1539993600
2018-10-21,6483.827769471798,6532.678750383806,6659.87550840943,6328.554760034424,6541.902196573539,1540080000
2018-10-22,6532.678750383806,6529.670021370842,6659.87550840943,6483.827769471798,6570.632948193028,1540166400
2018-10-23,6529.670021370842,6512.589059298922,6635.741832487943,6483.827769471798,6549.592026891527,1540252800
2018-10-24,6512.589059298922,6472.799660641591,6635.741832487943,6472.799660641591,6526.402597337919,1540339200
2018-10-25,6472.799660641591,6481.443589558082,6532.678750383806,6472.799660641591,6504.359991205082,1540425600
2018-10-26,6481.443589558082,6458.191521836801,6532.678750383806,6458.191521836801,6495.885767508835,1540512000
2018-10-27,6458.191521836801,6468.826424965618,6532.678750383806,6458.191521836801,6493.742718293666,1540598400
2018-10-28,6468.826424965618,6457.058635186671,6529.670021370842,6457.058635186671,6482.939844694075,1540684800
2018-10-29,6457.058635186671,6481.323141667608,6512.589059298922,6457.058635186671,6476.033147593613,1540771200
2018-10-30,6481.323141667608,6292.6479239344,6481.443589558082,6292.6479239344,6444.612985398681,1540857600
2018-10-31,6292.6479239344,6331.781807909807,6481.443589558082,6292.6479239344,6424.46757786557,1540944000
2018-11-01,6331.781807909807,6366.720109554257,6481.323141667608,6292.6479239344,6408.078509293594,1541030400
2018-11-02,6366.720109554257,6379.972972168429,6481.323141667608,6292.6479239344,6396.904430769541,1541116800
2018-11-03,6379.972972168429,6425.4415830402095,6481.323141667608,6292.6479239344,6390.70659620877,1541203200
2018-11-04,6425.4415830402095,6388.1897883073725,6481.323141667608,6292.6479239344,6380.868189511726,1541289600
2018-11-05,6388.1897883073725,6351.061941056285,6425.4415830402095,6292.6479239344,6362.259446567252,1541376000
2018-11-06,6351.061941056285,6415.443408541094,6425.4415830402095,6331.781807909807,6379.8016586539225,1541462400
2018-11-07,6415.443408541094,6474.847290336688,6474.847290336688,6351.061941056285,6400.239584714905,1541548800
2018-11-08,6474.847290336688,6574.801180290013,6574.801180290013,6351.061941056285,6429.96545196287,1541635200
2018-11-09,6574.801180290013,6490.454730761757,6574.801180290013,6351.061941056285,6445.748560333346,1541721600
2018-11-10,6490.454730761757,6413.78203857173,6574.801180290013,6351.061941056285,6444.082911123563,1541808000
2018-11-11,6413.78203857173,6429.898792074219,6574.801180290013,6351.061941056285,6450.041340233112,1541894400
2018-11-12,6429.898792074219,6434.2845969255495,6574.801180290013,6413.78203857173,6461.930291071579,1541980800
2018-11-13,6434.2845969255495,6411.353436205148,6574.801180290013,6411.353436205148,6461.3460093093,1542067200
2018-11-14,6411.353436205148,6394.289276264062,6574.801180290013,6394.289276264062,6449.837721584639,1542153600
2018-11-15,6394.289276264062,5788.612494046974,6490.454730761757,5788.612494046974,6337.525052121348,1542240000
2018-11-16,5788.612494046974,5686.541131058274,6434.2845969255495,5686.541131058274,6222.680252163708,1542326400
2018-11-17,5686.541131058274,5609.956182334204,6434.2845969255495,5609.956182334204,6107.847986986919,1542412800
2018-11-18,5609.956182334204,5599.191595689304,6434.2845969255495,5599.191595689304,5989.175530360502,1542499200
2018-11-19,5599.191595689304,5638.861481452398,6411.353436205148,5599.191595689304,5875.54365672148,1542585600
2018-11-20,5638.861481452398,4889.197859239111,6394.289276264062,4889.197859239111,5658.092860012047,1542672000
2018-11-21,4889.197859239111,4450.711454417822,5788.612494046974,4450.711454417822,5380.438885462584,1542758400
2018-11-22,4450.711454417822,4613.44841218385,5686.541131058274,4450.711454417822,5212.558302339281,1542844800
2018-11-23,4613.44841218385,4307.388731717267,5638.861481452398,4307.388731717267,5015.536531004851,1542931200
2018-11-24,4307.388731717267,4376.904946801552,5638.861481452398,4307.388731717267,4839.386354500187,1543017600
2018-11-25,4376.904946801552,3895.836812958988,5638.861481452398,3895.836812958988,4596.049956967284,1543104000
2018-11-26,3895.836812958988,4039.836551137432,4889.197859239111,3895.836812958988,4367.617824065146,1543190400
2018-11-27,4039.836551137432,3811.9235292664935,4613.44841218385,3811.9235292664935,4213.721491211914,1543276800
2018-11-28,3811.9235292664935,3832.92451590069,4613.44841218385,3811.9235292664935,4125.466214280896,1543363200
2018-11-29,3832.92451590069,4267.243628990657,4376.904946801552,3811.9235292664935,4076.00838811044,1543449600
2018-11-30,4267.243628990657,4279.475592548712,4376.904946801552,3811.9235292664935,4072.020796800646,1543536000
2018-12-01,4279.475592548712,4009.6895798259993,4279.475592548712,3811.9235292664935,4019.5614586612814,1543622400
2018-12-02,4009.6895798259993,4189.573822999859,4279.475592548712,3811.9235292664935,4061.52388866712,1543708800
2018-12-03,4189.573822999859,4124.593548643215,4279.475592548712,3811.9235292664935,4073.632031167947,1543795200
2018-12-04,4124.593548643215,3878.839234783272,4279.475592548712,3832.92451590069,4083.191417670344,1543881600
2018-12-05,3878.839234783272,3943.6928120656007,4279.475592548712,3878.839234783272,4099.015459979617,1543968000
2018-12-06,3943.6928120656007,3751.691966395661,4279.475592548712,3751.691966395661,4025.365222466045,1544054400
2018-12-07,3751.691966395661,3466.763863771732,4189.573822999859,3466.763863771732,3909.263546926477,1544140800
2018-12-08,3466.763863771732,3408.5236170431267,4189.573822999859,3408.5236170431267,3823.382695100352,1544227200
2018-12-09,3408.5236170431267,3424.705860662601,4124.593548643215,3408.5236170431267,3714.115843337887,1544313600
2018-12-10,3424.705860662601,3550.546433896889,3943.6928120656007,3408.5236170431267,3632.10911265984,1544400000
2018-12-11,3550.546433896889,3433.8084404312785,3943.6928120656007,3408.5236170431267,3568.53328489527,1544486400
2018-12-12,3433.8084404312785,3378.808778413106,3751.691966395661,3378.808778413106,3487.835565802056,1544572800
2018-12-13,3378.808778413106,3438.1000735289817,3550.546433896889,3378.808778413106,3443.0367239639595,1544659200
2018-12-14,3438.1000735289817,3294.636156545267,3550.546433896889,3294.636156545267,3418.447051503036,1544745600
2018-12-15,3294.636156545267,3216.6271499079407,3550.546433896889,3216.6271499079407,3391.033270483724,1544832000
2018-12-16,3216.6271499079407,3221.9762037129963,3550.546433896889,3216.6271499079407,3362.0718909194943,1544918400
2018-12-17,3221.9762037129963,3217.0468349697426,3438.1000735289817,3216.6271499079407,3314.429091072759,1545004800
2018-12-18,3217.0468349697426,3506.2170132794818,3506.2170132794818,3216.6271499079407,3324.773172908217,1545091200
2018-12-19,3506.2170132794818,3655.775045729801,3655.775045729801,3216.6271499079407,3364.339782524887,1545177600
2018-12-20,3655.775045729801,3687.750553192723,3687.750553192723,3216.6271499079407,3400.0041367625645,1545264000
2018-12-21,3687.750553192723,4065.097238010126,4065.097238010126,3216.6271499079407,3510.0700055432585,1545350400
2018-12-22,4065.097238010126,3846.2274979885774,4065.097238010126,3217.0468349697426,3600.0129124119208,1545436800
2018-12-23,3846.2274979885774,3960.567773408038,4065.097238010126,3217.0468349697426,3705.525993796927,1545523200
2018-12-24,3960.567773408038,3941.617740158326,4065.097238010126,3506.2170132794818,3809.0361231095817,1545609600
2018-12-25,3941.617740158326,4021.990255345401,4065.097238010126,3655.775045729801,3882.718014833285,1545696000
2018-12-26,4021.990255345401,3759.17842689657,4065.097238010126,3687.750553192723,3897.489926428537,1545782400
2018-12-27,3759.17842689657,3781.613081593353,4065.097238010126,3759.17842689657,3910.8988590571994,1545868800
2018-12-28,3781.613081593353,3587.703880138819,4021.990255345401,3587.703880138819,3842.6998079327263,1545955200
2018-12-29,3587.703880138819,3854.421096982592,4021.990255345401,3587.703880138819,3843.870322074729,1546041600
2018-12-30,3854.421096982592,3778.193939889601,4021.990255345401,3587.703880138819,3817.816917286381,1546128000
2018-12-31,3778.193939889601,3809.7282286410905,4021.990255345401,3587.703880138819,3798.975558498204,1546214400
2019-01-01,3809.7282286410905,3692.531565524698,3854.421096982592,3587.703880138819,3751.91003138096,1546300800
2019-01-02,3692.531565524698,3794.264253739717,3854.421096982592,3587.703880138819,3756.922292358553,1546387200
2019-01-03,3794.264253739717,3872.1721842228935,3872.1721842228935,3587.703880138819,3769.859307019916,1546473600
2019-01-04,3872.1721842228935,3776.525807694106,3872.1721842228935,3692.531565524698,3796.8338680992415,1546560000
2019-01-05,3776.525807694106,3815.268079882635,3872.1721842228935,3692.531565524698,3791.240579942106,1546646400
2019-01-06,3815.268079882635,3787.307857124285,3872.1721842228935,3692.531565524698,3792.542568118489,1546732800
2019-01-07,3787.307857124285,4013.5200912973855,4013.5200912973855,3692.531565524698,3821.655691355103,1546819200
2019-01-08,4013.5200912973855,3989.668717538764,4013.5200912973855,3776.525807694106,3864.103855928541,1546905600
2019-01-09,3989.668717538764,3973.5912546157865,4013.5200912973855,3776.525807694106,3889.7219989108366,1546992000
2019-01-10,3973.5912546157865,3982.225912762408,4013.5200912973855,3776.525807694106,3905.443960130767,1547078400
2019-01-11,3982.225912762408,3623.84772910568,4013.5200912973855,3623.84772910568,3883.632806046706,1547164800
2019-01-12,3623.84772910568,3632.849306434781,4013.5200912973855,3623.84772910568,3857.572981268441,1547251200
2019-01-13,3632.849306434781,3598.4363465618803,4013.5200912973855,3598.4363465618803,3830.591336902384,1547337600
2019-01-14,3598.4363465618803,3495.832311307438,3989.668717538764,3495.832311307438,3756.635939760962,1547424000
2019-01-15,3495.832311307438,3648.04828565649,3982.225912762408,3495.832311307438,3707.833020920637,1547510400
2019-01-16,3648.04828565649,3567.801243199206,3982.225912762408,3495.832311307438,3649.863019289697,1547596800
2019-01-17,3567.801243199206,3597.6473233295915,3648.04828565649,3495.832311307438,3594.923220799295,1547683200
2019-01-18,3597.6473233295915,3620.981281145725,3648.04828565649,3495.832311307438,3594.513728233588,1547769600
2019-01-19,3620.981281145725,3597.7932517701506,3648.04828565649,3495.832311307438,3589.505720424354,1547856000
2019-01-20,3597.7932517701506,3674.587270857304,3674.587270857304,3495.832311307438,3600.3844238951287,1547942400
2019-01-21,3674.587270857304,3539.167531041029,3674.587270857304,3539.167531041029,3606.575169571356,1548028800
2019-01-22,3539.167531041029,3531.004182799933,3674.587270857304,3531.004182799933,3589.8545834489914,1548115200
2019-01-23,3531.004182799933,3571.266908092869,3674.587270857304,3531.004182799933,3590.349678433801,1548201600
2019-01-24,3571.266908092869,3555.7000025226243,3674.587270857304,3531.004182799933,3584.357204032805,1548288000
2019-01-25,3555.7000025226243,3565.6420046170365,3674.587270857304,3531.004182799933,3576.4515931001347,1548374400
2019-01-26,3565.6420046170365,3564.822417111422,3674.587270857304,3531.004182799933,3571.741473863174,1548460800
2019-01-27,3564.822417111422,3563.614563419144,3571.266908092869,3531.004182799933,3555.888229943437,1548547200
2019-01-28,3563.614563419144,3553.121681129778,3571.266908092869,3531.004182799933,3557.881679956115,1548633600
2019-01-29,3553.121681129778,3432.215668301249,3571.266908092869,3432.215668301249,3543.769035027732,1548720000
2019-01-30,3432.215668301249,3413.375483249797,3565.6420046170365,3413.375483249797,3521.2131171930077,1548806400
2019-01-31,3413.375483249797,3457.8826491759864,3565.6420046170365,3413.375483249797,3507.2392095720597,1548892800
2019-02-01,3457.8826491759864,3431.943637864456,3564.822417111422,3413.375483249797,3488.139442893119,1548979200
2019-02-02,3431.943637864456,3464.490147562154,3563.614563419144,3413.375483249797,3473.806261528938,1549065600
2019-02-03,3464.490147562154,3486.581616258029,3553.121681129778,3413.375483249797,3462.801554791636,1549152000
2019-02-04,3486.581616258029,3454.025843825187,3486.581616258029,3413.375483249797,3448.6450066052653,1549238400
2019-02-05,3454.025843825187,3464.003508861087,3486.581616258029,3413.375483249797,3453.1861266852425,1549324800
2019-02-06,3464.003508861087,3469.894677079264,3486.581616258029,3431.943637864456,3461.260297232309,1549411200
2019-02-07,3469.894677079264,3405.836861256719,3486.581616258029,3405.836861256719,3453.825184672414,1549497600
2019-02-08,3405.836861256719,3394.0146529587223,3486.581616258029,3394.0146529587223,3448.406758257309,1549584000
2019-02-09,3394.0146529587223,3664.282102658984,3664.282102658984,3394.0146529587223,3476.948466128284,1549670400
2019-02-10,3664.282102658984,3667.4082642899566,3667.4082642899566,3394.0146529587223,3502.7808444185603,1549756800
2019-02-11,3667.4082642899566,3675.6916291247258,3675.6916291247258,3394.0146529587223,3534.447385175637,1549843200
2019-02-12,3675.6916291247258,3631.444539729949,3675.6916291247258,3394.0146529587223,3558.3675324426176,1549929600
2019-02-13,3631.444539729949,3633.9650467461183,3675.6916291247258,3394.0146529587223,3581.80615668074,1550016000
2019-02-14,3633.9650467461183,3610.062273063402,3675.6916291247258,3394.0146529587223,3610.9812155102654,1550102400
2019-02-15,3610.062273063402,3589.661829626318,3675.6916291247258,3589.661829626318,3638.930812177065,1550188800
2019-02-16,3589.661829626318,3601.2291913968643,3675.6916291247258,3589.661829626318,3629.923253425333,1550275200
2019-02-17,3601.2291913968643,3622.591653075072,3675.6916291247258,3589.661829626318,3623.520880394636,1550361600
2019-02-18,3622.591653075072,3665.075530800723,3665.075530800723,3589.661829626318,3622.004294919778,1550448000
2019-02-19,3665.075530800723,3886.5202004751386,3886.5202004751386,3589.661829626318,3658.4436750262334,1550534400
2019-02-20,3886.5202004751386,3915.0099712770552,3915.0099712770552,3589.661829626318,3698.592949959224,1550620800
2019-02-21,3915.0099712770552,3976.808906528991,3976.808906528991,3589.661829626318,3750.9853261685935,1550707200
2019-02-22,3976.808906528991,3934.813593894817,3976.808906528991,3601.2291913968643,3800.292721064094,1550793600
2019-02-23,3934.813593894817,3973.641322774636,3976.808906528991,3622.591653075072,3853.494454118062,1550880000
2019-02-24,3973.641322774636,4115.337926787664,4115.337926787664,3665.075530800723,3923.886778934146,1550966400
2019-02-25,4115.337926787664,3742.868946700387,4115.337926787664,3742.868946700387,3935.000124062669,1551052800
2019-02-26,3742.868946700387,3824.683504217102,4115.337926787664,3742.868946700387,3926.1663103115216,1551139200
2019-02-27,3824.683504217102,3809.209774682024,4115.337926787664,3742.868946700387,3911.051996512232,1551225600
2019-02-28,3809.209774682024,3813.377891881294,4115.337926787664,3742.868946700387,3887.704708705417,1551312000
2019-03-01,3813.377891881294,3815.607607524984,4115.337926787664,3742.868946700387,3870.675282081156,1551398400
2019-03-02,3815.607607524984,3815.753939922755,4115.337926787664,3742.868946700387,3848.119941673744,1551484800
2019-03-03,3815.753939922755,3819.645730582585,3824.683504217102,3742.868946700387,3805.878199358733,1551571200
2019-03-04,3819.645730582585,3806.954273797957,3824.683504217102,3806.954273797957,3815.033246086957,1551657600
2019-03-05,3806.954273797957,3712.812457297799,3819.645730582585,3712.812457297799,3799.051667955628,1551744000
2019-03-06,3712.812457297799,3852.461665785486,3852.461665785486,3712.812457297799,3805.230509541837,1551830400
2019-03-07,3852.461665785486,3860.510762380684,3860.510762380684,3712.812457297799,3811.9637767560353,1551916800
2019-03-08,3860.510762380684,3871.637247965991,3871.637247965991,3712.812457297799,3819.968011104751,1552003200
2019-03-09,3871.637247965991,3861.879307396147,3871.637247965991,3712.812457297799,3826.557349315236,1552089600
2019-03-10,3861.879307396147,3941.600873271771,3941.600873271771,3712.812457297799,3843.979512556547,1552176000
2019-03-11,3941.600873271771,3923.559788806432,3941.600873271771,3712.812457297799,3860.637443272044,1552262400
2019-03-12,3923.559788806432,3860.359230028712,3941.600873271771,3852.461665785486,3881.715553662175,1552348800
2019-03-13,3860.359230028712,3876.480852754649,3941.600873271771,3860.359230028712,3885.1468660863407,1552435200
2019-03-14,3876.480852754649,3865.817782663389,3941.600873271771,3860.359230028712,3885.9050118410128,1552521600
2019-03-15,3865.817782663389,3876.6987080329527,3941.600873271771,3860.359230028712,3886.628077564864,1552608000
2019-03-16,3876.6987080329527,3925.460579704576,3941.600873271771,3860.359230028712,3895.7111164660687,1552694400
2019-03-17,3925.460579704576,4007.709463818873,4007.709463818873,3860.359230028712,3905.155200829941,1552780800
2019-03-18,4007.709463818873,3980.990104732021,4007.709463818873,3860.359230028712,3913.3595316764527,1552867200
2019-03-19,3980.990104732021,3986.7068940461463,4007.709463818873,3865.817782663389,3931.409197964658,1552953600
2019-03-20,3986.7068940461463,4013.576969345481,4013.576969345481,3865.817782663389,3950.994357477634,1553040000
2019-03-21,4013.576969345481,4045.57263350974,4045.57263350974,3876.6987080329527,3976.673621884256,1553126400
2019-03-22,4045.57263350974,3983.317781297362,4045.57263350974,3925.460579704576,3991.9049180648863,1553212800
2019-03-23,3983.317781297362,3989.1584912154526,4045.57263350974,3980.990104732021,4001.004619709297,1553299200
2019-03-24,3989.1584912154526,4008.945386314754,4045.57263350974,3980.990104732021,4001.181180065851,1553385600
2019-03-25,4008.945386314754,3993.394900459549,4045.57263350974,3983.317781297362,4002.953293741212,1553472000
2019-03-26,3993.394900459549,3927.577296521434,4045.57263350974,3927.577296521434,3994.5062083805383,1553558400
2019-03-27,3927.577296521434,3938.659743156943,4045.57263350974,3927.577296521434,3983.803747496462,1553644800
2019-03-28,3938.659743156943,4036.16091792076,4036.16091792076,3927.577296521434,3982.459216698037,1553731200
2019-03-29,4036.16091792076,4028.3913011796208,4036.16091792076,3927.577296521434,3988.8982909669303,1553817600
2019-03-30,4028.3913011796208,4103.322859513963,4103.322859513963,3927.577296521434,4005.207486438146,1553904000
2019-03-31,4103.322859513963,4103.856421333923,4103.856421333923,3927.577296521434,4018.766205726599,1553990400
2019-04-01,4103.856421333923,4103.521738549332,4103.856421333923,3927.577296521434,4034.498611167997,1554076800
2019-04-02,4103.521738549332,4146.321927706636,4146.321927706636,3938.659743156943,4065.747844194454,1554163200
2019-04-03,4146.321927706636,4862.230427766917,4862.230427766917,4028.3913011796208,4197.686513424451,1554249600
2019-04-04,4862.230427766917,4955.831824018296,4955.831824018296,4028.3913011796208,4329.068071438384,1554336000
2019-04-05,4955.831824018296,4899.021553783287,4955.831824018296,4103.322859513963,4453.443821810337,1554422400
2019-04-06,4899.021553783287,5014.955826888765,5014.955826888765,4103.521738549332,4583.67710286388,1554508800
2019-04-07,5014.955826888765,5041.869075888309,5041.869075888309,4103.521738549332,4717.678910657363,1554595200
2019-04-08,5041.869075888309,5176.97788362072,5176.97788362072,4146.321927706636,4871.029788524705,1554681600
2019-04-09,5176.97788362072,5266.89477647303,5266.89477647303,4862.230427766917,5031.111624062761,1554768000
2019-04-10,5266.89477647303,5172.1752647597095,5266.89477647303,4899.021553783287,5075.389457918874,1554854400
2019-04-11,5172.1752647597095,5308.905683164441,5308.905683164441,4899.021553783287,5125.828580654038,1554940800
2019-04-12,5308.905683164441,5047.79316241402,5308.905683164441,5014.955826888765,5147.081667601285,1555027200
2019-04-13,5047.79316241402,5082.46515242293,5308.905683164441,5041.869075888309,5156.725856963308,1555113600
2019-04-14,5082.46515242293,5072.987191337883,5308.905683164441,5047.79316241402,5161.171302027534,1555200000
2019-04-15,5072.987191337883,5149.314492798127,5308.905683164441,5047.79316241402,5157.219389052878,1555286400
2019-04-16,5149.314492798127,5039.881017404402,5308.905683164441,5039.881017404402,5124.788852043073,1555372800
2019-04-17,5039.881017404402,5213.598376962082,5308.905683164441,5039.881017404402,5130.706439500556,1555459200
2019-04-18,5213.598376962082,5218.957150384528,5218.957150384528,5039.881017404402,5117.856649103424,1555545600
2019-04-19,5218.957150384528,5274.767013336503,5274.767013336503,5039.881017404402,5150.281484949493,1555632000
2019-04-20,5274.767013336503,5280.354444383007,5280.354444383007,5039.881017404402,5178.551383800933,1555718400
2019-04-21,5280.354444383007,5307.689183437135,5307.689183437135,5039.881017404402,5212.080239815112,1555804800
2019-04-22,5307.689183437135,5311.164840299274,5311.164840299274,5039.881017404402,5235.201718029562,1555891200
2019-04-23,5311.164840299274,5380.935789575588,5380.935789575588,5213.598376962082,5283.923828339731,1555977600
2019-04-24,5380.935789575588,5557.9257276108365,5557.9257276108365,5218.957150384528,5333.113449860982,1556064000
2019-04-25,5557.9257276108365,5452.101753394462,5557.9257276108365,5274.767013336503,5366.419821719544,1556150400
2019-04-26,5452.101753394462,5203.088598730703,5557.9257276108365,5203.088598730703,5356.180048204429,1556236800
2019-04-27,5203.088598730703,5295.847320048228,5557.9257276108365,5203.088598730703,5358.393316156604,1556323200
2019-04-28,5295.847320048228,5256.977802474059,5557.9257276108365,5203.088598730703,5351.148833161879,1556409600
2019-04-29,5256.977802474059,5257.803249232503,5557.9257276108365,5203.088598730703,5343.525748723769,1556496000
2019-04-30,5257.803249232503,5199.755008563461,5557.9257276108365,5199.755008563461,5317.642780007751,1556582400
2019-05-01,5199.755008563461,5292.803974562054,5452.101753394462,5199.755008563461,5279.768243857924,1556668800
2019-05-02,5292.803974562054,5354.5868001739655,5354.5868001739655,5199.755008563461,5265.837536254997,1556755200
2019-05-03,5354.5868001739655,5450.706620486424,5450.706620486424,5199.755008563461,5301.2115393629565,1556841600
2019-05-04,5450.706620486424,5731.493099606555,5731.493099606555,5199.755008563461,5363.446650728431,1556928000
2019-05-05,5731.493099606555,5803.943309048437,5803.943309048437,5199.755008563461,5441.584580239057,1557014400
2019-05-06,5803.943309048437,5749.323780460327,5803.943309048437,5199.755008563461,5511.801798985888,1557100800
2019-05-07,5749.323780460327,5715.7571359661015,5803.943309048437,5292.803974562054,5585.5163886148375,1557187200
2019-05-08,5715.7571359661015,5841.053771273751,5841.053771273751,5354.5868001739655,5663.83778814508,1557273600
2019-05-09,5841.053771273751,5957.856732858399,5957.856732858399,5450.706620486424,5750.019207099999,1557360000
2019-05-10,5957.856732858399,6168.268996398258,6168.268996398258,5715.7571359661015,5852.5281179445465,1557446400
2019-05-11,6168.268996398258,6370.233758607852,6370.233758607852,5715.7571359661015,5943.77678351616,1557532800
2019-05-12,6370.233758607852,7258.261280655222,7258.261280655222,5715.7571359661015,6151.536493745703,1557619200
2019-05-13,7258.261280655222,6953.75138858638,7258.261280655222,5715.7571359661015,6323.597580620853,1557705600
2019-05-14,6953.75138858638,7805.98164948938,7805.98164948938,5841.053771273751,6622.201082552749,1557792000
2019-05-15,7805.98164948938,7990.055553534356,7990.055553534356,5957.856732858399,6929.201337161408,1557878400
2019-05-16,7990.055553534356,8192.223138952013,8192.223138952013,6168.268996398258,7248.396538031922,1557964800
2019-05-17,8192.223138952013,7875.913199526066,8192.223138952013,6370.233758607852,7492.345709907325,1558051200
2019-05-18,7875.913199526066,7343.371457162994,8192.223138952013,6953.75138858638,7631.365381129487,1558137600
2019-05-19,7343.371457162994,7300.655158341227,8192.223138952013,6953.75138858638,7637.421649370344,1558224000
2019-05-20,7300.655158341227,8168.730689783752,8192.223138952013,7300.655158341227,7810.99012096997,1558310400
2019-05-21,8168.730689783752,7976.851712899625,8192.223138952013,7300.655158341227,7835.400130028576,1558396800
2019-05-22,7976.851712899625,7958.365526075088,8192.223138952013,7300.655158341227,7830.872983248681,1558483200
2019-05-23,7958.365526075088,7665.79685383355,8168.730689783752,7300.655158341227,7755.669228231758,1558569600
2019-05-24,7665.79685383355,7861.812792465447,8168.730689783752,7300.655158341227,7753.654884365955,1558656000
2019-05-25,7861.812792465447,7977.244882467973,8168.730689783752,7300.655158341227,7844.208230838094,1558742400
2019-05-26,7977.244882467973,8037.627431860584,8168.730689783752,7665.79685383355,7949.489984198003,1558828800
2019-05-27,8037.627431860584,8631.080577844017,8631.080577844017,7665.79685383355,8015.539968206612,1558915200
2019-05-28,8631.080577844017,8816.03391493351,8816.03391493351,7665.79685383355,8135.423139925739,1559001600
2019-05-29,8816.03391493351,8726.978110456395,8816.03391493351,7665.79685383355,8245.224937694496,1559088000
2019-05-30,8726.978110456395,8650.677405968292,8816.03391493351,7861.812792465447,8385.922159428032,1559174400
2019-05-31,8650.677405968292,8310.891063057417,8816.03391493351,7977.244882467973,8450.076198084027,1559260800
2019-06-01,8310.891063057417,8575.646353354166,8816.03391493351,8037.627431860584,8535.56212249634,1559347200
2019-06-02,8575.646353354166,8554.261728092017,8816.03391493351,8310.891063057417,8609.367021957974,1559433600
2019-06-03,8554.261728092017,8743.705469134235,8816.03391493351,8310.891063057417,8625.456292142291,1559520000
2019-06-04,8743.705469134235,8173.632761796738,8743.705469134235,8173.632761796738,8533.684698837036,1559606400
2019-06-05,8173.632761796738,7683.636261419786,8743.705469134235,7683.636261419786,8384.635863260379,1559692800
2019-06-06,7683.636261419786,7812.44885473215,8743.705469134235,7683.636261419786,8264.8889273695,1559779200
2019-06-07,7812.44885473215,7821.123897094859,8743.705469134235,7683.636261419786,8194.922189374849,1559865600
2019-06-08,7821.123897094859,8036.108159122215,8743.705469134235,7683.636261419786,8117.845304484571,1559952000
2019-06-09,8036.108159122215,7942.539284064289,8743.705469134235,7683.636261419786,8030.456383909182,1560038400
2019-06-10,7942.539284064289,7668.029627860183,8173.632761796738,7668.029627860183,7876.788406584317,1560124800
2019-06-11,7668.029627860183,8002.729982894047,8036.108159122215,7668.029627860183,7852.373723883932,1560211200
2019-06-12,8002.729982894047,7897.975476598364,8036.108159122215,7668.029627860183,7882.993611766587,1560297600
2019-06-13,7897.975476598364,8145.05909812096,8145.05909812096,7668.029627860183,7930.50936082213,1560384000
2019-06-14,8145.05909812096,8227.625725590904,8227.625725590904,7668.029627860183,7988.58105060728,1560470400
2019-06-15,8227.625725590904,8671.505388660793,8671.505388660793,7668.029627860183,8079.352083398505,1560556800
2019-06-16,8671.505388660793,8818.609506932296,8818.609506932296,7668.029627860183,8204.50497237965,1560643200
2019-06-17,8818.609506932296,8978.77258780693,8978.77258780693,7897.975476598364,8391.753966657756,1560729600
2019-06-18,8978.77258780693,9312.868294808708,9312.868294808708,7897.975476598364,8578.916582645566,1560816000
2019-06-19,9312.868294808708,9094.021746079216,9312.868294808708,8145.05909812096,8749.780335428544,1560902400
2019-06-20,9094.021746079216,9285.928674251472,9312.868294808708,8227.625725590904,8912.76170344719,1560988800
2019-06-21,9285.928674251472,9548.31456526146,9548.31456526146,8671.505388660793,9101.43153768584,1561075200
2019-06-22,9548.31456526146,10118.359455626854,10118.359455626854,8818.609506932296,9308.124975823848,1561161600
2019-06-23,10118.359455626854,10704.922148115673,10704.922148115673,8978.77258780693,9577.598210278617,1561248000
